"formulario_id";"importacao_id";"arquivo_nome";"processado_em";"total_abas";"aba_origem";"formulario_index";"cliente";"titulo_plano";"numero_acordo";"periodo_original";"periodo_inicio";"periodo_fim";"periodo_normalizado";"periodo_status";"periodo_acoes_original";"periodo_acoes_inicio";"periodo_acoes_fim";"periodo_acoes_normalizado";"periodo_acoes_status";"contrapartida_mensal_id";"bloco_origem";"linha_ordem";"mes";"mes_numero";"produto";"row_excel";"linha_original"
"8";"1";"Base JBP e acordos comerciais.xlsx";"2026-03-13 09:08:13";"31";"GRANDESUL";"1";"GRANDESUL";"PLANO DE NEGÓCIOS";"NULL";"JANEIRO À DEZEMBRO/26";"2026-01";"2026-12";"2026-01 a 2026-12";"normalizado";"NULL";"NULL";"NULL";"NULL";"NULL";"52";"encartes_obrigatorios";"NULL";"OUTUBRO";"10";"Amac. Concentrado 1,5L Promo";"55";"Amac. Concentrado 1L | Amac. Concentrado 1,5L Promo | Amac. Concentrado 1L | Amac. Concentrado 1,5L Promo | Amac. Concentrado 1L | Amac. Concentrado 1,5L Promo"
"8";"1";"Base JBP e acordos comerciais.xlsx";"2026-03-13 09:08:13";"31";"GRANDESUL";"1";"GRANDESUL";"PLANO DE NEGÓCIOS";"NULL";"JANEIRO À DEZEMBRO/26";"2026-01";"2026-12";"2026-01 a 2026-12";"normalizado";"NULL";"NULL";"NULL";"NULL";"NULL";"53";"encartes_obrigatorios";"NULL";"NOVEMBRO";"11";"Amac. Concentrado 1L";"55";"Amac. Concentrado 1L | Amac. Concentrado 1,5L Promo | Amac. Concentrado 1L | Amac. Concentrado 1,5L Promo | Amac. Concentrado 1L | Amac. Concentrado 1,5L Promo"
"8";"1";"Base JBP e acordos comerciais.xlsx";"2026-03-13 09:08:13";"31";"GRANDESUL";"1";"GRANDESUL";"PLANO DE NEGÓCIOS";"NULL";"JANEIRO À DEZEMBRO/26";"2026-01";"2026-12";"2026-01 a 2026-12";"normalizado";"NULL";"NULL";"NULL";"NULL";"NULL";"54";"encartes_obrigatorios";"NULL";"DEZEMBRO";"12";"Amac. Concentrado 1,5L Promo";"55";"Amac. Concentrado 1L | Amac. Concentrado 1,5L Promo | Amac. Concentrado 1L | Amac. Concentrado 1,5L Promo | Amac. Concentrado 1L | Amac. Concentrado 1,5L Promo"
"8";"1";"Base JBP e acordos comerciais.xlsx";"2026-03-13 09:08:13";"31";"GRANDESUL";"1";"GRANDESUL";"PLANO DE NEGÓCIOS";"NULL";"JANEIRO À DEZEMBRO/26";"2026-01";"2026-12";"2026-01 a 2026-12";"normalizado";"NULL";"NULL";"NULL";"NULL";"NULL";"55";"encartes_obrigatorios";"NULL";"JULHO";"7";"Lava Roupas 3L";"56";"Lava Roupas 3L | Lava Roupas 5L | Lava Roupas 3L | Lava Roupas 5L | Lava Roupas 3L | Lava Roupas 5L"
"8";"1";"Base JBP e acordos comerciais.xlsx";"2026-03-13 09:08:13";"31";"GRANDESUL";"1";"GRANDESUL";"PLANO DE NEGÓCIOS";"NULL";"JANEIRO À DEZEMBRO/26";"2026-01";"2026-12";"2026-01 a 2026-12";"normalizado";"NULL";"NULL";"NULL";"NULL";"NULL";"56";"encartes_obrigatorios";"NULL";"AGOSTO";"8";"Lava Roupas 5L";"56";"Lava Roupas 3L | Lava Roupas 5L | Lava Roupas 3L | Lava Roupas 5L | Lava Roupas 3L | Lava Roupas 5L"
"8";"1";"Base JBP e acordos comerciais.xlsx";"2026-03-13 09:08:13";"31";"GRANDESUL";"1";"GRANDESUL";"PLANO DE NEGÓCIOS";"NULL";"JANEIRO À DEZEMBRO/26";"2026-01";"2026-12";"2026-01 a 2026-12";"normalizado";"NULL";"NULL";"NULL";"NULL";"NULL";"57";"encartes_obrigatorios";"NULL";"SETEMBRO";"9";"Lava Roupas 3L";"56";"Lava Roupas 3L | Lava Roupas 5L | Lava Roupas 3L | Lava Roupas 5L | Lava Roupas 3L | Lava Roupas 5L"
"8";"1";"Base JBP e acordos comerciais.xlsx";"2026-03-13 09:08:13";"31";"GRANDESUL";"1";"GRANDESUL";"PLANO DE NEGÓCIOS";"NULL";"JANEIRO À DEZEMBRO/26";"2026-01";"2026-12";"2026-01 a 2026-12";"normalizado";"NULL";"NULL";"NULL";"NULL";"NULL";"58";"encartes_obrigatorios";"NULL";"OUTUBRO";"10";"Lava Roupas 5L";"56";"Lava Roupas 3L | Lava Roupas 5L | Lava Roupas 3L | Lava Roupas 5L | Lava Roupas 3L | Lava Roupas 5L"
"8";"1";"Base JBP e acordos comerciais.xlsx";"2026-03-13 09:08:13";"31";"GRANDESUL";"1";"GRANDESUL";"PLANO DE NEGÓCIOS";"NULL";"JANEIRO À DEZEMBRO/26";"2026-01";"2026-12";"2026-01 a 2026-12";"normalizado";"NULL";"NULL";"NULL";"NULL";"NULL";"59";"encartes_obrigatorios";"NULL";"NOVEMBRO";"11";"Lava Roupas 3L";"56";"Lava Roupas 3L | Lava Roupas 5L | Lava Roupas 3L | Lava Roupas 5L | Lava Roupas 3L | Lava Roupas 5L"
"8";"1";"Base JBP e acordos comerciais.xlsx";"2026-03-13 09:08:13";"31";"GRANDESUL";"1";"GRANDESUL";"PLANO DE NEGÓCIOS";"NULL";"JANEIRO À DEZEMBRO/26";"2026-01";"2026-12";"2026-01 a 2026-12";"normalizado";"NULL";"NULL";"NULL";"NULL";"NULL";"60";"encartes_obrigatorios";"NULL";"DEZEMBRO";"12";"Lava Roupas 5L";"56";"Lava Roupas 3L | Lava Roupas 5L | Lava Roupas 3L | Lava Roupas 5L | Lava Roupas 3L | Lava Roupas 5L"
"9";"1";"Base JBP e acordos comerciais.xlsx";"2026-03-13 09:08:13";"31";"TISCHLER";"1";"TISCHLER";"PLANO DE NEGÓCIOS";"NULL";"JANEIRO À DEZEMBRO/26";"2026-01";"2026-12";"2026-01 a 2026-12";"normalizado";"NULL";"NULL";"NULL";"NULL";"NULL";"61";"encartes_sugestao";"NULL";"JANEIRO";"1";"Amac. Concentrado 1L";"74";"Amac. Concentrado 1L | Amac. Concentrado Promo 1,5L | Amac. Concentrado 1L"
"9";"1";"Base JBP e acordos comerciais.xlsx";"2026-03-13 09:08:13";"31";"TISCHLER";"1";"TISCHLER";"PLANO DE NEGÓCIOS";"NULL";"JANEIRO À DEZEMBRO/26";"2026-01";"2026-12";"2026-01 a 2026-12";"normalizado";"NULL";"NULL";"NULL";"NULL";"NULL";"62";"encartes_sugestao";"NULL";"MARÇO";"3";"Amac. Concentrado Promo 1,5L";"74";"Amac. Concentrado 1L | Amac. Concentrado Promo 1,5L | Amac. Concentrado 1L"
"9";"1";"Base JBP e acordos comerciais.xlsx";"2026-03-13 09:08:13";"31";"TISCHLER";"1";"TISCHLER";"PLANO DE NEGÓCIOS";"NULL";"JANEIRO À DEZEMBRO/26";"2026-01";"2026-12";"2026-01 a 2026-12";"normalizado";"NULL";"NULL";"NULL";"NULL";"NULL";"63";"encartes_sugestao";"NULL";"MAIO";"5";"Amac. Concentrado 1L";"74";"Amac. Concentrado 1L | Amac. Concentrado Promo 1,5L | Amac. Concentrado 1L"
"9";"1";"Base JBP e acordos comerciais.xlsx";"2026-03-13 09:08:13";"31";"TISCHLER";"1";"TISCHLER";"PLANO DE NEGÓCIOS";"NULL";"JANEIRO À DEZEMBRO/26";"2026-01";"2026-12";"2026-01 a 2026-12";"normalizado";"NULL";"NULL";"NULL";"NULL";"NULL";"64";"encartes_sugestao";"NULL";"JANEIRO";"1";"Lava Roupas 3L";"75";"Lava Roupas 3L | Lava Roupas 3L | Lava Roupas 3L"
"9";"1";"Base JBP e acordos comerciais.xlsx";"2026-03-13 09:08:13";"31";"TISCHLER";"1";"TISCHLER";"PLANO DE NEGÓCIOS";"NULL";"JANEIRO À DEZEMBRO/26";"2026-01";"2026-12";"2026-01 a 2026-12";"normalizado";"NULL";"NULL";"NULL";"NULL";"NULL";"65";"encartes_sugestao";"NULL";"MARÇO";"3";"Lava Roupas 3L";"75";"Lava Roupas 3L | Lava Roupas 3L | Lava Roupas 3L"
"9";"1";"Base JBP e acordos comerciais.xlsx";"2026-03-13 09:08:13";"31";"TISCHLER";"1";"TISCHLER";"PLANO DE NEGÓCIOS";"NULL";"JANEIRO À DEZEMBRO/26";"2026-01";"2026-12";"2026-01 a 2026-12";"normalizado";"NULL";"NULL";"NULL";"NULL";"NULL";"66";"encartes_sugestao";"NULL";"MAIO";"5";"Lava Roupas 3L";"75";"Lava Roupas 3L | Lava Roupas 3L | Lava Roupas 3L"
"9";"1";"Base JBP e acordos comerciais.xlsx";"2026-03-13 09:08:13";"31";"TISCHLER";"1";"TISCHLER";"PLANO DE NEGÓCIOS";"NULL";"JANEIRO À DEZEMBRO/26";"2026-01";"2026-12";"2026-01 a 2026-12";"normalizado";"NULL";"NULL";"NULL";"NULL";"NULL";"67";"encartes_sugestao";"NULL";"JULHO";"7";"Amac. Concentrado Promo 1,5L";"78";"Amac. Concentrado Promo 1,5L | Amac. Concentrado 1L | Amac. Concentrado Promo 1,5L"
"9";"1";"Base JBP e acordos comerciais.xlsx";"2026-03-13 09:08:13";"31";"TISCHLER";"1";"TISCHLER";"PLANO DE NEGÓCIOS";"NULL";"JANEIRO À DEZEMBRO/26";"2026-01";"2026-12";"2026-01 a 2026-12";"normalizado";"NULL";"NULL";"NULL";"NULL";"NULL";"68";"encartes_sugestao";"NULL";"SETEMBRO";"9";"Amac. Concentrado 1L";"78";"Amac. Concentrado Promo 1,5L | Amac. Concentrado 1L | Amac. Concentrado Promo 1,5L"
"9";"1";"Base JBP e acordos comerciais.xlsx";"2026-03-13 09:08:13";"31";"TISCHLER";"1";"TISCHLER";"PLANO DE NEGÓCIOS";"NULL";"JANEIRO À DEZEMBRO/26";"2026-01";"2026-12";"2026-01 a 2026-12";"normalizado";"NULL";"NULL";"NULL";"NULL";"NULL";"69";"encartes_sugestao";"NULL";"NOVEMBRO";"11";"Amac. Concentrado Promo 1,5L";"78";"Amac. Concentrado Promo 1,5L | Amac. Concentrado 1L | Amac. Concentrado Promo 1,5L"
"9";"1";"Base JBP e acordos comerciais.xlsx";"2026-03-13 09:08:13";"31";"TISCHLER";"1";"TISCHLER";"PLANO DE NEGÓCIOS";"NULL";"JANEIRO À DEZEMBRO/26";"2026-01";"2026-12";"2026-01 a 2026-12";"normalizado";"NULL";"NULL";"NULL";"NULL";"NULL";"70";"encartes_sugestao";"NULL";"JULHO";"7";"Lava Roupas 3L";"79";"Lava Roupas 3L | Lava Roupas 3L | Lava Roupas 3L"
"9";"1";"Base JBP e acordos comerciais.xlsx";"2026-03-13 09:08:13";"31";"TISCHLER";"1";"TISCHLER";"PLANO DE NEGÓCIOS";"NULL";"JANEIRO À DEZEMBRO/26";"2026-01";"2026-12";"2026-01 a 2026-12";"normalizado";"NULL";"NULL";"NULL";"NULL";"NULL";"71";"encartes_sugestao";"NULL";"SETEMBRO";"9";"Lava Roupas 3L";"79";"Lava Roupas 3L | Lava Roupas 3L | Lava Roupas 3L"
"9";"1";"Base JBP e acordos comerciais.xlsx";"2026-03-13 09:08:13";"31";"TISCHLER";"1";"TISCHLER";"PLANO DE NEGÓCIOS";"NULL";"JANEIRO À DEZEMBRO/26";"2026-01";"2026-12";"2026-01 a 2026-12";"normalizado";"NULL";"NULL";"NULL";"NULL";"NULL";"72";"encartes_sugestao";"NULL";"NOVEMBRO";"11";"Lava Roupas 3L";"79";"Lava Roupas 3L | Lava Roupas 3L | Lava Roupas 3L"
"14";"1";"Base JBP e acordos comerciais.xlsx";"2026-03-13 09:08:13";"31";"CENTERMASTERSUL";"1";"CENTERMASTERSUL";"PLANO DE NEGÓCIOS";"NULL";"JANEIRO À DEZEMBRO/26";"2026-01";"2026-12";"2026-01 a 2026-12";"normalizado";"NULL";"NULL";"NULL";"NULL";"NULL";"73";"encartes_obrigatorios";"NULL";"JANEIRO";"1";"Amac. Concentrado 1L";"61";"Amac. Concentrado 1L | Amac. Concentrado 1L | Amac. Concentrado 1L"
"14";"1";"Base JBP e acordos comerciais.xlsx";"2026-03-13 09:08:13";"31";"CENTERMASTERSUL";"1";"CENTERMASTERSUL";"PLANO DE NEGÓCIOS";"NULL";"JANEIRO À DEZEMBRO/26";"2026-01";"2026-12";"2026-01 a 2026-12";"normalizado";"NULL";"NULL";"NULL";"NULL";"NULL";"74";"encartes_obrigatorios";"NULL";"MARÇO";"3";"Amac. Concentrado 1L";"61";"Amac. Concentrado 1L | Amac. Concentrado 1L | Amac. Concentrado 1L"
"14";"1";"Base JBP e acordos comerciais.xlsx";"2026-03-13 09:08:13";"31";"CENTERMASTERSUL";"1";"CENTERMASTERSUL";"PLANO DE NEGÓCIOS";"NULL";"JANEIRO À DEZEMBRO/26";"2026-01";"2026-12";"2026-01 a 2026-12";"normalizado";"NULL";"NULL";"NULL";"NULL";"NULL";"75";"encartes_obrigatorios";"NULL";"MAIO";"5";"Amac. Concentrado 1L";"61";"Amac. Concentrado 1L | Amac. Concentrado 1L | Amac. Concentrado 1L"
"14";"1";"Base JBP e acordos comerciais.xlsx";"2026-03-13 09:08:13";"31";"CENTERMASTERSUL";"1";"CENTERMASTERSUL";"PLANO DE NEGÓCIOS";"NULL";"JANEIRO À DEZEMBRO/26";"2026-01";"2026-12";"2026-01 a 2026-12";"normalizado";"NULL";"NULL";"NULL";"NULL";"NULL";"76";"encartes_obrigatorios";"NULL";"JANEIRO";"1";"Lava Roupas 3L";"62";"Lava Roupas 3L | Lava Roupas 3L | Lava Roupas 3L"
"14";"1";"Base JBP e acordos comerciais.xlsx";"2026-03-13 09:08:13";"31";"CENTERMASTERSUL";"1";"CENTERMASTERSUL";"PLANO DE NEGÓCIOS";"NULL";"JANEIRO À DEZEMBRO/26";"2026-01";"2026-12";"2026-01 a 2026-12";"normalizado";"NULL";"NULL";"NULL";"NULL";"NULL";"77";"encartes_obrigatorios";"NULL";"MARÇO";"3";"Lava Roupas 3L";"62";"Lava Roupas 3L | Lava Roupas 3L | Lava Roupas 3L"
"14";"1";"Base JBP e acordos comerciais.xlsx";"2026-03-13 09:08:13";"31";"CENTERMASTERSUL";"1";"CENTERMASTERSUL";"PLANO DE NEGÓCIOS";"NULL";"JANEIRO À DEZEMBRO/26";"2026-01";"2026-12";"2026-01 a 2026-12";"normalizado";"NULL";"NULL";"NULL";"NULL";"NULL";"78";"encartes_obrigatorios";"NULL";"MAIO";"5";"Lava Roupas 3L";"62";"Lava Roupas 3L | Lava Roupas 3L | Lava Roupas 3L"
"14";"1";"Base JBP e acordos comerciais.xlsx";"2026-03-13 09:08:13";"31";"CENTERMASTERSUL";"1";"CENTERMASTERSUL";"PLANO DE NEGÓCIOS";"NULL";"JANEIRO À DEZEMBRO/26";"2026-01";"2026-12";"2026-01 a 2026-12";"normalizado";"NULL";"NULL";"NULL";"NULL";"NULL";"79";"encartes_obrigatorios";"NULL";"JULHO";"7";"Amac. Concentrado 1L";"65";"Amac. Concentrado 1L | Amac. Concentrado 1L | Amac. Concentrado 1L"
"14";"1";"Base JBP e acordos comerciais.xlsx";"2026-03-13 09:08:13";"31";"CENTERMASTERSUL";"1";"CENTERMASTERSUL";"PLANO DE NEGÓCIOS";"NULL";"JANEIRO À DEZEMBRO/26";"2026-01";"2026-12";"2026-01 a 2026-12";"normalizado";"NULL";"NULL";"NULL";"NULL";"NULL";"80";"encartes_obrigatorios";"NULL";"SETEMBRO";"9";"Amac. Concentrado 1L";"65";"Amac. Concentrado 1L | Amac. Concentrado 1L | Amac. Concentrado 1L"
"14";"1";"Base JBP e acordos comerciais.xlsx";"2026-03-13 09:08:13";"31";"CENTERMASTERSUL";"1";"CENTERMASTERSUL";"PLANO DE NEGÓCIOS";"NULL";"JANEIRO À DEZEMBRO/26";"2026-01";"2026-12";"2026-01 a 2026-12";"normalizado";"NULL";"NULL";"NULL";"NULL";"NULL";"81";"encartes_obrigatorios";"NULL";"NOVEMBRO";"11";"Amac. Concentrado 1L";"65";"Amac. Concentrado 1L | Amac. Concentrado 1L | Amac. Concentrado 1L"
"14";"1";"Base JBP e acordos comerciais.xlsx";"2026-03-13 09:08:13";"31";"CENTERMASTERSUL";"1";"CENTERMASTERSUL";"PLANO DE NEGÓCIOS";"NULL";"JANEIRO À DEZEMBRO/26";"2026-01";"2026-12";"2026-01 a 2026-12";"normalizado";"NULL";"NULL";"NULL";"NULL";"NULL";"82";"encartes_obrigatorios";"NULL";"JULHO";"7";"Lava Roupas 3L";"66";"Lava Roupas 3L | Lava Roupas 3L | Lava Roupas 3L"
"14";"1";"Base JBP e acordos comerciais.xlsx";"2026-03-13 09:08:13";"31";"CENTERMASTERSUL";"1";"CENTERMASTERSUL";"PLANO DE NEGÓCIOS";"NULL";"JANEIRO À DEZEMBRO/26";"2026-01";"2026-12";"2026-01 a 2026-12";"normalizado";"NULL";"NULL";"NULL";"NULL";"NULL";"83";"encartes_obrigatorios";"NULL";"SETEMBRO";"9";"Lava Roupas 3L";"66";"Lava Roupas 3L | Lava Roupas 3L | Lava Roupas 3L"
"14";"1";"Base JBP e acordos comerciais.xlsx";"2026-03-13 09:08:13";"31";"CENTERMASTERSUL";"1";"CENTERMASTERSUL";"PLANO DE NEGÓCIOS";"NULL";"JANEIRO À DEZEMBRO/26";"2026-01";"2026-12";"2026-01 a 2026-12";"normalizado";"NULL";"NULL";"NULL";"NULL";"NULL";"84";"encartes_obrigatorios";"NULL";"NOVEMBRO";"11";"Lava Roupas 3L";"66";"Lava Roupas 3L | Lava Roupas 3L | Lava Roupas 3L"
"17";"1";"Base JBP e acordos comerciais.xlsx";"2026-03-13 09:08:13";"31";"GUANABARA";"1";"GUANABARA";"PLANO DE NEGÓCIOS";"NULL";"JANEIRO À DEZEMBRO/26";"2026-01";"2026-12";"2026-01 a 2026-12";"normalizado";"NULL";"NULL";"NULL";"NULL";"NULL";"85";"encartes_sugestao";"NULL";"JANEIRO";"1";"Amac. Concentrado 1L";"74";"Amac. Concentrado 1L | Amac. Concentrado 1,5L Promo | Amac. Concentrado 1L"
"17";"1";"Base JBP e acordos comerciais.xlsx";"2026-03-13 09:08:13";"31";"GUANABARA";"1";"GUANABARA";"PLANO DE NEGÓCIOS";"NULL";"JANEIRO À DEZEMBRO/26";"2026-01";"2026-12";"2026-01 a 2026-12";"normalizado";"NULL";"NULL";"NULL";"NULL";"NULL";"86";"encartes_sugestao";"NULL";"MARÇO";"3";"Amac. Concentrado 1,5L Promo";"74";"Amac. Concentrado 1L | Amac. Concentrado 1,5L Promo | Amac. Concentrado 1L"
"17";"1";"Base JBP e acordos comerciais.xlsx";"2026-03-13 09:08:13";"31";"GUANABARA";"1";"GUANABARA";"PLANO DE NEGÓCIOS";"NULL";"JANEIRO À DEZEMBRO/26";"2026-01";"2026-12";"2026-01 a 2026-12";"normalizado";"NULL";"NULL";"NULL";"NULL";"NULL";"87";"encartes_sugestao";"NULL";"MAIO";"5";"Amac. Concentrado 1L";"74";"Amac. Concentrado 1L | Amac. Concentrado 1,5L Promo | Amac. Concentrado 1L"
"17";"1";"Base JBP e acordos comerciais.xlsx";"2026-03-13 09:08:13";"31";"GUANABARA";"1";"GUANABARA";"PLANO DE NEGÓCIOS";"NULL";"JANEIRO À DEZEMBRO/26";"2026-01";"2026-12";"2026-01 a 2026-12";"normalizado";"NULL";"NULL";"NULL";"NULL";"NULL";"88";"encartes_sugestao";"NULL";"JANEIRO";"1";"Lava Roupas 3L";"75";"Lava Roupas 3L | Lava Roupas 3L | Lava Roupas 3L"
"17";"1";"Base JBP e acordos comerciais.xlsx";"2026-03-13 09:08:13";"31";"GUANABARA";"1";"GUANABARA";"PLANO DE NEGÓCIOS";"NULL";"JANEIRO À DEZEMBRO/26";"2026-01";"2026-12";"2026-01 a 2026-12";"normalizado";"NULL";"NULL";"NULL";"NULL";"NULL";"89";"encartes_sugestao";"NULL";"MARÇO";"3";"Lava Roupas 3L";"75";"Lava Roupas 3L | Lava Roupas 3L | Lava Roupas 3L"
"17";"1";"Base JBP e acordos comerciais.xlsx";"2026-03-13 09:08:13";"31";"GUANABARA";"1";"GUANABARA";"PLANO DE NEGÓCIOS";"NULL";"JANEIRO À DEZEMBRO/26";"2026-01";"2026-12";"2026-01 a 2026-12";"normalizado";"NULL";"NULL";"NULL";"NULL";"NULL";"90";"encartes_sugestao";"NULL";"MAIO";"5";"Lava Roupas 3L";"75";"Lava Roupas 3L | Lava Roupas 3L | Lava Roupas 3L"
"17";"1";"Base JBP e acordos comerciais.xlsx";"2026-03-13 09:08:13";"31";"GUANABARA";"1";"GUANABARA";"PLANO DE NEGÓCIOS";"NULL";"JANEIRO À DEZEMBRO/26";"2026-01";"2026-12";"2026-01 a 2026-12";"normalizado";"NULL";"NULL";"NULL";"NULL";"NULL";"91";"encartes_sugestao";"NULL";"JULHO";"7";"Amac. Concentrado 1,5L Promo";"78";"Amac. Concentrado 1,5L Promo | Amac. Concentrado 1L | Amac. Concentrado 1,5L Promo"
"17";"1";"Base JBP e acordos comerciais.xlsx";"2026-03-13 09:08:13";"31";"GUANABARA";"1";"GUANABARA";"PLANO DE NEGÓCIOS";"NULL";"JANEIRO À DEZEMBRO/26";"2026-01";"2026-12";"2026-01 a 2026-12";"normalizado";"NULL";"NULL";"NULL";"NULL";"NULL";"92";"encartes_sugestao";"NULL";"SETEMBRO";"9";"Amac. Concentrado 1L";"78";"Amac. Concentrado 1,5L Promo | Amac. Concentrado 1L | Amac. Concentrado 1,5L Promo"
"17";"1";"Base JBP e acordos comerciais.xlsx";"2026-03-13 09:08:13";"31";"GUANABARA";"1";"GUANABARA";"PLANO DE NEGÓCIOS";"NULL";"JANEIRO À DEZEMBRO/26";"2026-01";"2026-12";"2026-01 a 2026-12";"normalizado";"NULL";"NULL";"NULL";"NULL";"NULL";"93";"encartes_sugestao";"NULL";"NOVEMBRO";"11";"Amac. Concentrado 1,5L Promo";"78";"Amac. Concentrado 1,5L Promo | Amac. Concentrado 1L | Amac. Concentrado 1,5L Promo"
"17";"1";"Base JBP e acordos comerciais.xlsx";"2026-03-13 09:08:13";"31";"GUANABARA";"1";"GUANABARA";"PLANO DE NEGÓCIOS";"NULL";"JANEIRO À DEZEMBRO/26";"2026-01";"2026-12";"2026-01 a 2026-12";"normalizado";"NULL";"NULL";"NULL";"NULL";"NULL";"94";"encartes_sugestao";"NULL";"JULHO";"7";"Lava Roupas 3L";"79";"Lava Roupas 3L | Lava Roupas 3L | Lava Roupas 3L"
"17";"1";"Base JBP e acordos comerciais.xlsx";"2026-03-13 09:08:13";"31";"GUANABARA";"1";"GUANABARA";"PLANO DE NEGÓCIOS";"NULL";"JANEIRO À DEZEMBRO/26";"2026-01";"2026-12";"2026-01 a 2026-12";"normalizado";"NULL";"NULL";"NULL";"NULL";"NULL";"95";"encartes_sugestao";"NULL";"SETEMBRO";"9";"Lava Roupas 3L";"79";"Lava Roupas 3L | Lava Roupas 3L | Lava Roupas 3L"
"17";"1";"Base JBP e acordos comerciais.xlsx";"2026-03-13 09:08:13";"31";"GUANABARA";"1";"GUANABARA";"PLANO DE NEGÓCIOS";"NULL";"JANEIRO À DEZEMBRO/26";"2026-01";"2026-12";"2026-01 a 2026-12";"normalizado";"NULL";"NULL";"NULL";"NULL";"NULL";"96";"encartes_sugestao";"NULL";"NOVEMBRO";"11";"Lava Roupas 3L";"79";"Lava Roupas 3L | Lava Roupas 3L | Lava Roupas 3L"
"18";"1";"Base JBP e acordos comerciais.xlsx";"2026-03-13 09:08:13";"31";"TRINDADE";"1";"TRINDADE E SEHN LTDA";"PLANO DE NEGÓCIOS";"NULL";"JANEIRO À DEZEMBRO/26";"2026-01";"2026-12";"2026-01 a 2026-12";"normalizado";"NULL";"NULL";"NULL";"NULL";"NULL";"97";"encartes_obrigatorios";"NULL";"JANEIRO";"1";"Amac. Concentrado 1L";"73";"Amac. Concentrado 1L | Amac. Concentrado Promo 1,5L | Amac. Concentrado 1L"
"18";"1";"Base JBP e acordos comerciais.xlsx";"2026-03-13 09:08:13";"31";"TRINDADE";"1";"TRINDADE E SEHN LTDA";"PLANO DE NEGÓCIOS";"NULL";"JANEIRO À DEZEMBRO/26";"2026-01";"2026-12";"2026-01 a 2026-12";"normalizado";"NULL";"NULL";"NULL";"NULL";"NULL";"98";"encartes_obrigatorios";"NULL";"MARÇO";"3";"Amac. Concentrado Promo 1,5L";"73";"Amac. Concentrado 1L | Amac. Concentrado Promo 1,5L | Amac. Concentrado 1L"
"18";"1";"Base JBP e acordos comerciais.xlsx";"2026-03-13 09:08:13";"31";"TRINDADE";"1";"TRINDADE E SEHN LTDA";"PLANO DE NEGÓCIOS";"NULL";"JANEIRO À DEZEMBRO/26";"2026-01";"2026-12";"2026-01 a 2026-12";"normalizado";"NULL";"NULL";"NULL";"NULL";"NULL";"99";"encartes_obrigatorios";"NULL";"MAIO";"5";"Amac. Concentrado 1L";"73";"Amac. Concentrado 1L | Amac. Concentrado Promo 1,5L | Amac. Concentrado 1L"
"18";"1";"Base JBP e acordos comerciais.xlsx";"2026-03-13 09:08:13";"31";"TRINDADE";"1";"TRINDADE E SEHN LTDA";"PLANO DE NEGÓCIOS";"NULL";"JANEIRO À DEZEMBRO/26";"2026-01";"2026-12";"2026-01 a 2026-12";"normalizado";"NULL";"NULL";"NULL";"NULL";"NULL";"100";"encartes_obrigatorios";"NULL";"JANEIRO";"1";"Lava Roupas 3L";"74";"Lava Roupas 3L | Lava Roupas 3L | Lava Roupas 3L"
"18";"1";"Base JBP e acordos comerciais.xlsx";"2026-03-13 09:08:13";"31";"TRINDADE";"1";"TRINDADE E SEHN LTDA";"PLANO DE NEGÓCIOS";"NULL";"JANEIRO À DEZEMBRO/26";"2026-01";"2026-12";"2026-01 a 2026-12";"normalizado";"NULL";"NULL";"NULL";"NULL";"NULL";"101";"encartes_obrigatorios";"NULL";"MARÇO";"3";"Lava Roupas 3L";"74";"Lava Roupas 3L | Lava Roupas 3L | Lava Roupas 3L"
"18";"1";"Base JBP e acordos comerciais.xlsx";"2026-03-13 09:08:13";"31";"TRINDADE";"1";"TRINDADE E SEHN LTDA";"PLANO DE NEGÓCIOS";"NULL";"JANEIRO À DEZEMBRO/26";"2026-01";"2026-12";"2026-01 a 2026-12";"normalizado";"NULL";"NULL";"NULL";"NULL";"NULL";"102";"encartes_obrigatorios";"NULL";"MAIO";"5";"Lava Roupas 3L";"74";"Lava Roupas 3L | Lava Roupas 3L | Lava Roupas 3L"
"18";"1";"Base JBP e acordos comerciais.xlsx";"2026-03-13 09:08:13";"31";"TRINDADE";"1";"TRINDADE E SEHN LTDA";"PLANO DE NEGÓCIOS";"NULL";"JANEIRO À DEZEMBRO/26";"2026-01";"2026-12";"2026-01 a 2026-12";"normalizado";"NULL";"NULL";"NULL";"NULL";"NULL";"103";"encartes_obrigatorios";"NULL";"JULHO";"7";"Amac. Concentrado Promo 1,5L";"77";"Amac. Concentrado Promo 1,5L | Amac. Concentrado 1L | Amac. Concentrado Promo 1,5L"
"18";"1";"Base JBP e acordos comerciais.xlsx";"2026-03-13 09:08:13";"31";"TRINDADE";"1";"TRINDADE E SEHN LTDA";"PLANO DE NEGÓCIOS";"NULL";"JANEIRO À DEZEMBRO/26";"2026-01";"2026-12";"2026-01 a 2026-12";"normalizado";"NULL";"NULL";"NULL";"NULL";"NULL";"104";"encartes_obrigatorios";"NULL";"SETEMBRO";"9";"Amac. Concentrado 1L";"77";"Amac. Concentrado Promo 1,5L | Amac. Concentrado 1L | Amac. Concentrado Promo 1,5L"
